Siedlungs-Code,Flächen-Code,Typ,Bauart,Energiebedarf,Versorgungsart,Dichte,Erschließung (Segm.),Erschließung (Sied.),GWP,GWP ohne Strom,GWP für Bauwerk (KG 300),310 Erdaushub Keller,322 Bodenplatte,325 Bodenbelag,331 Außenwand,334 Außentüren,339 Kellerwände,334 Fenster,341 Innenwände tragend (inkl. Aufzugschacht),342 Innenwände,344 Innentüren,351 Decken,351 Treppe,361 Dach,GWP für Haustechnik (KG 400),"410 Abwasser, Trinkwasser",420 Wärmeversorgung,430 Lüftung,440 Strom,460 Aufzug,GWP für gesamte Geb.- Erschliessung (KG 500),500 Quartiersstrom,500 Quartierswasserleitung,510 Erdaushub Leitungen,510 Erdaushub Garagen,521 Gehweg Radweg,522 Straße,524 Stellplätze,524 Hochgaragen,524 Tiefgaragen,Summe Betrieb & Nutzstrom,GWP für Wärmeversorgung (B6),GWP für Nutzstrom,Nr.,Gebäudetyp,Straßenform/ Erschließungstyp,Gesamtfläche,Straßenflächen (öffentlich),Rad- und Gehwegflächen (öffentlich),Oberirdische Stellplatzflächen (öffentlich),Grundflächen Wohngebäude (brutto),Flächen Tiefgaragen (brutto) (2),Flächen Tiefgaragen (netto) (3),Quartiers-GRZ,Quartiers-GFZ,Obergeschosse,BGF (m²) inkl. oberirdische Garagen,BGF (m²) Wohnen (inkl. Keller),Nettowohnfläche NUF (m2),Nettoraumfläche NRF (m2),A/V-Verhältnis Wohngebäude,Anzahl Gebäude/ Kachel,Nettowohnfläche pro Person (8) (statistisch),Bewohner Kachel insg. (rechnerisch),WE Kachel insg. (rechnerisch),GWP / m² NRF,Tiefgarage,Verkehrsfläche gesamt m²,Person_GWP,Person_GWP (GWP ohne Strom),Person_GWP (KG 300),Person_GWP (310 Erdaushub Keller),Person_GWP (322 Bodenplatte),Person_GWP (325 Bodenbelag),Person_GWP (331 Außenwand),Person_GWP (334 Außentüren),Person_GWP (339 Kellerwände),Person_GWP (334 Fenster),Person_GWP (341 Innenwände tragend (inkl. Aufzugschacht)),Person_GWP (342 Innenwände),Person_GWP (344 Innentüren),Person_GWP (351 Decken),Person_GWP (351 Treppe),Person_GWP (361 Dach),Person_GWP (KG 400),"Person_GWP (410 Abwasser, Trinkwasser)",Person_GWP (420 Wärmeversorgung),Person_GWP (430 Lüftung),Person_GWP (440 Strom),Person_GWP (460 Aufzug),Person_GWP (KG 500),Person_GWP (500 Quartiersstrom),Person_GWP (500 Quartierswasserleitung),Person_GWP (510 Erdaushub Leitungen),Person_GWP (510 Erdaushub Garagen),Person_GWP (521 Gehweg Radweg),Person_GWP (522 Straße),Person_GWP (524 Stellplätze),Person_GWP (524 Hochgaragen),Person_GWP (524 Tiefgaragen),Person_GWP (Summe Betrieb & Nutzstrom),Person_GWP (B6),Person_GWP (GWP für Nutzstrom)
ZM15NMSA,ZM15NMSA,ZH,Massiv,15 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,772464,772463.6405225934,313946.4739657143,2537.2569600000006,29476.98,35939.880800000006,55715.32031999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,28810.08,227170.0,307.79999999999995,193746.63793287898,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,114598,114597.68832000002,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,15.166972975847022,True,11578.0,742.03,742.03,301.58,2.44,28.32,34.52,53.52,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,27.68,218.22,0.3,186.11,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,110.08,110.08,0.0
ZM15LMSA,ZM15LMSA,ZH,Massiv,15 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,631731,631730.7213545616,313946.4739657143,2537.2569600000006,29476.98,35939.880800000006,55715.32031999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,28810.08,54500.0,307.79999999999995,21076.658085503022,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,146535,146534.74899934427,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,12.403745983843155,True,11578.0,606.84,606.84,301.58,2.44,28.32,34.52,53.52,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,27.68,52.35,0.3,20.25,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,140.76,140.76,0.0
ZM15EMSA,ZM15EMSA,ZH,Massiv,15 kWh,Erdgas,mittel,Wendehammer,Sackgasse,748813,748812.6982146127,313946.4739657143,2537.2569600000006,29476.98,35939.880800000006,55715.32031999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,28810.08,55446.8,307.79999999999995,22023.41940089836,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,262670,262669.96454400005,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,14.702597458320035,True,11578.0,719.31,719.31,301.58,2.44,28.32,34.52,53.52,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,27.68,53.26,0.3,21.16,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,252.32,252.32,0.0
ZM30NMSA,ZM30NMSA,ZH,Massiv,30 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,830949,830948.8370266375,304436.01332571433,2537.2569600000006,27209.52,35939.880800000006,49806.11967999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,27476.280000000002,232784.9,307.79999999999995,199361.49507692308,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,176978,176978.48832000003,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,16.315303263941654,True,11578.0,798.21,798.21,292.44,2.44,26.14,34.52,47.84,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,26.39,223.61,0.3,191.51,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,170.01,170.01,0.0
ZM30LMSA,ZM30LMSA,ZH,Massiv,30 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,706173,706173.477844834,304436.01332571433,2537.2569600000006,27209.52,35939.880800000006,49806.11967999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,27476.280000000002,58687.6,307.79999999999995,25264.26210102129,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,226300,226300.36211409836,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,13.865395719449705,True,11578.0,678.35,678.35,292.44,2.44,26.14,34.52,47.84,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,26.39,56.38,0.3,24.27,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,217.38,217.38,0.0
ZM30EMSA,ZM30EMSA,ZH,Massiv,30 kWh,Erdgas,mittel,Wendehammer,Sackgasse,892946,892946.0420819544,304436.01332571433,2537.2569600000006,27209.52,35939.880800000006,49806.11967999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,27476.280000000002,66107.2,307.79999999999995,32683.863908240004,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,405653,405653.32454400003,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,17.53259024591001,True,11578.0,857.77,857.77,292.44,2.44,26.14,34.52,47.84,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,26.39,63.5,0.3,31.4,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,389.67,389.67,0.0
ZM70NMSA,ZM70NMSA,ZH,Massiv,70 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,997965,997965.4459646597,294513.5870857143,2537.2569600000006,24942.06,35939.880800000006,44952.13343999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,24675.300000000003,243375.1,307.79999999999995,209951.7302549453,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,343327,343327.28832000005,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,19.594598574937596,True,11578.0,958.65,958.65,282.91,2.44,23.96,34.52,43.18,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,23.7,233.79,0.3,201.68,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,329.8,329.8,0.0
ZM70LMSA,ZM70LMSA,ZH,Massiv,70 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,915832,915832.4850115373,294513.5870857143,2537.2569600000006,24942.06,35939.880800000006,44952.13343999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,24675.300000000003,65560.8,307.79999999999995,32137.393868380394,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,439009,439008.6637534427,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,17.981955165133158,True,11578.0,879.75,879.75,282.91,2.44,23.96,34.52,43.18,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,23.7,62.98,0.3,30.87,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,421.71,421.71,0.0
ZM70EMSA,ZM70EMSA,ZH,Massiv,70 kWh,Erdgas,mittel,Wendehammer,Sackgasse,1268874,1268873.6091326652,294513.5870857143,2537.2569600000006,24942.06,35939.880800000006,44952.13343999999,4932.4800000000005,13971.2,24374.24228571429,37331.0688,17980.992000000002,919.296,60961.31680000001,996.36,24675.300000000003,70668.3,307.79999999999995,37244.897198950704,20077.42464,8952.148224,4086.0,116749,295.61,866.4000000000001,28.84,6219.037440000001,4229.26,6406.96,3326.4000000000005,0.0,95376.96,786942,786942.2845440002,0.0,512.0,Zeile,Sackgasse,60000.0,5384.0,3554.0,2640.0,13338.0,16416.0,13132.800000000001,0.2223,0.8892,4.0,53352.0,59918.4,42681.600000000006,50930.64,0.3554006097865747,20.0,41.0,1041.0146341463415,547.2,24.913757398938344,True,11578.0,1218.88,1218.88,282.91,2.44,23.96,34.52,43.18,4.74,13.42,23.41,35.86,17.27,0.88,58.56,0.96,23.7,67.88,0.3,35.78,19.29,8.6,3.93,112.15,0.28,0.83,0.03,5.97,4.06,6.15,3.2,0.0,91.62,755.94,755.94,0.0
PH15NMSA,PH15NMSA,PH,Holz,15 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,541498,541498.2335409351,201839.22477010987,1972.280713846154,22913.28,27847.825723076923,22336.057304615388,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,16899.84,156431.4,383.04,126945.21947605602,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,89080,89079.98444307692,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,13.67771767690364,True,11578.0,669.17,669.17,249.43,2.44,28.32,34.41,27.6,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,20.88,193.31,0.47,156.88,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,110.08,110.08,0.0
PH15LMSA,PH15LMSA,PH,Holz,15 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,456005,456005.381279624,201839.22477010987,1972.280713846154,22913.28,27847.825723076923,22336.057304615388,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,16899.84,46112.9,383.04,16626.797779789085,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,113906,113905.55387803278,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,11.518251543511262,True,11578.0,563.52,563.52,249.43,2.44,28.32,34.41,27.6,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,20.88,56.99,0.47,20.55,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,140.76,140.76,0.0
PH15EMSA,PH15EMSA,PH,Holz,15 kWh,Erdgas,mittel,Wendehammer,Sackgasse,547253,547252.771855511,201839.22477010987,1972.280713846154,22913.28,27847.825723076923,22336.057304615388,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,16899.84,47085.2,383.04,17599.0410497088,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,204181,204180.70118399998,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,13.8230717068014,True,11578.0,676.28,676.28,249.43,2.44,28.32,34.41,27.6,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,20.88,58.19,0.47,21.75,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,252.32,252.32,0.0
PH30NMSA,PH30NMSA,PH,Holz,30 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,583960,583960.3798569401,193492.42767472527,1972.280713846154,21150.72,27847.825723076923,18032.78020923077,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,14618.88,158750.0,383.04,129263.8244259072,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,137570,137570.32290461537,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,14.750270112518898,True,11578.0,721.64,721.64,239.11,2.44,26.14,34.41,22.28,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,18.07,196.18,0.47,159.74,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,170.01,170.01,0.0
PH30LMSA,PH30LMSA,PH,Holz,30 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,510950,510950.302972203,193492.42767472527,1972.280713846154,21150.72,27847.825723076923,18032.78020923077,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,14618.88,47400.6,383.04,17914.4772234904,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,175910,175909.59322229505,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,12.90610672039036,True,11578.0,631.42,631.42,239.11,2.44,26.14,34.41,22.28,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,18.07,58.58,0.47,22.14,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,217.38,217.38,0.0
PH30EMSA,PH30EMSA,PH,Holz,30 kWh,Erdgas,mittel,Wendehammer,Sackgasse,651574,651573.5372491701,193492.42767472527,1972.280713846154,21150.72,27847.825723076923,18032.78020923077,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,14618.88,48607.8,383.04,19121.643538752516,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,315326,315325.661184,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,16.45811257768746,True,11578.0,805.2,805.2,239.11,2.44,26.14,34.41,22.28,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,18.07,60.07,0.47,23.63,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,389.67,389.67,0.0
PH70NMSA,PH70NMSA,PH,Holz,70 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,714860,714860.3189113182,186982.56606241755,1972.280713846154,19388.16,27847.825723076923,16188.518596923079,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,11715.839999999998,166852.2,383.04,137366.0558618237,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,266878,266877.8921353846,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,18.056675008065667,True,11578.0,883.41,883.41,231.07,2.44,23.96,34.41,20.01,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,14.48,206.19,0.47,169.75,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,329.8,329.8,0.0
PH70LMSA,PH70LMSA,PH,Holz,70 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,675514,675513.564013302,186982.56606241755,1972.280713846154,19388.16,27847.825723076923,16188.518596923079,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,11715.839999999998,53129.6,383.04,23643.49495886416,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,341254,341253.69814032794,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,17.062814323649036,True,11578.0,834.78,834.78,231.07,2.44,23.96,34.41,20.01,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,14.48,65.66,0.47,29.22,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,421.71,421.71,0.0
PH70EMSA,PH70EMSA,PH,Holz,70 kWh,Erdgas,mittel,Wendehammer,Sackgasse,949589,949589.1111844386,186982.56606241755,1972.280713846154,19388.16,27847.825723076923,16188.518596923079,4110.572307692308,12787.2,18946.77942857143,21419.638153846157,7856.710892307692,357.2972307692308,43005.50301538461,1386.24,11715.839999999998,56746.7,383.04,27260.519086328568,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,611712,611712.2211840001,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,23.9856955523397,True,11578.0,1173.48,1173.48,231.07,2.44,23.96,34.41,20.01,5.08,15.8,23.41,26.47,9.71,0.44,53.15,1.71,14.48,70.13,0.47,33.69,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,755.94,755.94,0.0
PM15NMSA,PM15NMSA,PH,Massiv,15 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,598775,598774.741110166,259115.73233934067,1972.280713846154,22913.28,27847.825723076923,54098.34062769231,4110.572307692308,12787.2,18946.77942857143,34701.312000000005,10364.171815384616,357.2972307692308,47235.552492307696,1386.24,22394.88,156431.4,383.04,126945.21947605602,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,89080,89079.98444307692,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,15.124466440843513,True,11578.0,739.95,739.95,320.21,2.44,28.32,34.41,66.85,5.08,15.8,23.41,42.88,12.81,0.44,58.37,1.71,27.68,193.31,0.47,156.88,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,110.08,110.08,0.0
PM15LMSA,PM15LMSA,PH,Massiv,15 kWh,LW Wärmepumpe,mittel,Wendehammer,Sackgasse,513282,513281.8888488548,259115.73233934067,1972.280713846154,22913.28,27847.825723076923,54098.34062769231,4110.572307692308,12787.2,18946.77942857143,34701.312000000005,10364.171815384616,357.2972307692308,47235.552492307696,1386.24,22394.88,46112.9,383.04,16626.797779789085,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,113906,113905.55387803278,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,12.965000307451136,True,11578.0,634.3,634.3,320.21,2.44,28.32,34.41,66.85,5.08,15.8,23.41,42.88,12.81,0.44,58.37,1.71,27.68,56.99,0.47,20.55,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,140.76,140.76,0.0
PM15EMSA,PM15EMSA,PH,Massiv,15 kWh,Erdgas,mittel,Wendehammer,Sackgasse,604529,604529.2794247417,259115.73233934067,1972.280713846154,22913.28,27847.825723076923,54098.34062769231,4110.572307692308,12787.2,18946.77942857143,34701.312000000005,10364.171815384616,357.2972307692308,47235.552492307696,1386.24,22394.88,47085.2,383.04,17599.0410497088,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,204181,204180.70118399998,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,15.269820470741273,True,11578.0,747.06,747.06,320.21,2.44,28.32,34.41,66.85,5.08,15.8,23.41,42.88,12.81,0.44,58.37,1.71,27.68,58.19,0.47,21.75,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,252.32,252.32,0.0
PM30NMSA,PM30NMSA,PH,Massiv,30 kWh,Nahwärme kalt,mittel,Wendehammer,Sackgasse,641047,641046.6217277093,250578.6695454945,1972.280713846154,21150.72,27847.825723076923,48360.63783384615,4110.572307692308,12787.2,18946.77942857143,34701.312000000005,10364.171815384616,357.2972307692308,47235.552492307696,1386.24,21358.08,158750.0,383.04,129263.8244259072,15606.743040000001,6958.754894769232,6537.6,94148,314.552,866.4000000000001,30.688000000000002,4834.231532307693,4229.26,6406.96,3326.4000000000005,0.0,74139.17538461539,137570,137570.32290461537,0.0,412.0,Punkt,Sackgasse,60000.0,5384.0,3554.0,2640.0,10368.0,12760.615384615383,10208.492307692308,0.1728,0.6912,4.0,41472.0,46576.24615384615,33177.6,39589.80923076923,0.3888888888888889,32.0,41.0,809.209756097561,425.3538461538461,16.192212950333882,True,11578.0,792.19,792.19,309.66,2.44,26.14,34.41,59.76,5.08,15.8,23.41,42.88,12.81,0.44,58.37,1.71,26.39,196.18,0.47,159.74,19.29,8.6,8.08,116.35,0.39,1.07,0.04,5.97,5.23,7.92,4.11,0.0,91.62,170.01,170.01,0.0
